Unnamed: 0,Artist (Ind.),Year,Month,Rank,Danceability,Energy,Loudness,Speechiness,Acousticness,Valence,Points (Total),Appearances,artist_popularity
200,The Jackson 5,2017,1,142.0,0.639,0.548,-13534.0,0.039,0.29,0.887,59.0,1,69.0
201,The Killers,2017,1,196.0,0.356,0.924,-3.74,0.081,0.001,0.232,5.0,8,79.0
202,The Vamps,2017,1,26.29032258064516,0.5605483870967741,0.7793870967741936,-6260.741935483871,0.0368709677419354,0.0031290322580645,0.4567096774193548,174.70967741935485,31,67.0
203,The Weeknd,2017,1,115.02020202020202,0.6367373737373737,0.6385488215488215,-6785.676767676768,0.1255589225589225,0.1603164983164983,0.4531717171717171,85.97979797979798,297,96.0
204,The xx,2017,1,139.35135135135135,0.6433243243243243,0.6095945945945946,-8059.783783783784,0.037081081081081,0.2761621621621621,0.3456756756756756,61.648648648648646,37,68.0
205,Tiësto,2017,1,164.0,0.629,0.764,-4023.0,0.036,0.01,0.577,37.0,4,84.0
206,Tove Lo,2017,1,176.15384615384616,0.671,0.7100000000000001,-6997.0,0.109,0.335,0.233,24.846153846153847,13,75.0
207,Travis Scott,2017,1,155.72131147540983,0.7749344262295083,0.7335901639344262,-1934.8377049180328,0.0891639344262295,0.0997377049180328,0.43,45.278688524590166,61,94.0
208,Twenty One Pilots,2017,1,61.2258064516129,0.7036666666666667,0.582,-6793.333333333333,0.0696666666666666,0.046,0.5873333333333334,139.7741935483871,93,83.0
209,Tyga,2017,1,136.0,0.442,0.636,-4219.0,0.262,0.124,0.251,65.0,1,79.0
210,Ugly God,2017,1,199.0,0.8,0.297,-13.1,0.407,0.66,0.213,2.0,2,48.0
211,Vice,2017,1,91.51612903225806,0.779,0.671,-5829.0,0.081,0.153,0.718,109.48387096774194,31,79.0
212,VÉRITÉ,2017,1,188.44444444444449,0.674,0.593,-6.47,0.058,0.201,0.464,12.555555555555555,9,46.0
213,Wisin,2017,1,117.41935483870968,0.772,0.909,-3225.0,0.166,0.256,0.694,83.58064516129032,31,81.0
214,WizKid,2017,1,19.32258064516129,0.791,0.619,-5886.0,0.053,0.008,0.371,181.67741935483872,31,80.0
215,XYLØ,2017,1,85.16129032258064,0.626,0.717,-5751.0,0.038,0.017,0.56,115.83870967741936,31,48.0
216,Young M.A,2017,1,150.08695652173913,0.635,0.8469999999999999,-3152.0,0.447,0.533,0.568,50.91304347826087,23,60.0
217,Young Thug,2017,1,139.38709677419354,0.711,0.739,-3804.0,0.129,0.114,0.43,61.61290322580645,31,86.0
218,ZAYN,2017,1,83.01612903225806,0.6595,0.5755,-6324.5,0.0525,0.09,0.262,117.98387096774194,62,78.0
219,Zara Larsson,2017,1,117.22680412371136,0.592680412371134,0.726958762886598,-4386.4639175257735,0.0481237113402061,0.0762061855670103,0.5004226804123711,83.77319587628865,97,78.0
220,Zay Hilfigerrr,2017,1,129.06896551724137,0.807,0.887,-3892.0,0.275,0.004,0.78,71.93103448275862,29,42.0
221,Zayion McCall,2017,1,129.06896551724137,0.807,0.887,-3892.0,0.275,0.004,0.78,71.93103448275862,29,42.0
222,Zedd,2017,1,30.741935483870968,0.636,0.633,-4.23,0.126,0.371,0.512,170.25806451612902,31,76.0
223,Zeeba,2017,1,31.193548387096776,0.788,0.43,-7757.0,0.042,0.537,0.461,169.80645161290323,31,64.0
224,Zion & Lennox,2017,1,100.63265306122447,0.8059183673469388,0.7896326530612245,-4905.163265306122,0.0860408163265306,0.0813469387755102,0.6727755102040817,100.36734693877553,49,77.0
225,gnash,2017,1,79.45161290322581,0.4919999999999999,0.275,-13.4,0.3,0.687,0.18,121.5483870967742,31,63.0
226,kai,2017,1,173.64285714285714,0.494,0.559,-5445.0,0.057,0.436,0.264,27.357142857142858,28,21.0
227,21 Savage,2017,2,121.60493827160494,0.8490000000000001,0.4716666666666666,-5079.9366666666665,0.3173333333333333,0.1713333333333333,0.3496666666666667,79.39506172839506,81,89.0
228,99 Percent,2017,2,97.74074074074076,0.786,0.854,-4247.0,0.052,0.073,0.6870000000000002,103.25925925925924,27,44.0
229,A R I Z O N A,2017,2,114.29629629629628,0.617,0.642,-8624.0,0.033,0.13,0.2209999999999999,86.70370370370371,27,57.0
230,A$AP Rocky,2017,2,171.29166666666666,0.665,0.771,-5124.0,0.14,0.126,0.7319999999999999,29.70833333333333,24,86.0
231,AJR,2017,2,29.59259259259259,0.6729999999999999,0.637,-4518.0,0.0429999999999999,0.137,0.678,171.40740740740742,27,29.0
232,Aaron Carter,2017,2,125.32,0.737,0.7289999999999999,-6817.0,0.035,0.127,0.436,75.68,25,44.0
233,Adele,2017,2,126.5568181818182,0.5752272727272727,0.5881022727272728,-2304.335,0.0668522727272727,0.174625,0.4239772727272727,74.44318181818181,88,32.0
234,Alan Walker,2017,2,80.01851851851852,0.6325000000000001,0.79,-4145.5,0.0385,0.1075,0.1615,120.98148148148148,54,82.0
235,Alejandro Fernández,2017,2,198.0,0.682,0.858,-4711.0,0.071,0.245,0.753,3.0,1,77.0
236,Alessia Cara,2017,2,42.87037037037037,0.4435,0.647,-4803.37,0.2495,0.093,0.305,158.12962962962962,54,75.0
237,Alesso,2017,2,133.0,0.709,0.72,-3.94,0.037,0.263,0.675,68.0,1,77.0
238,Alok,2017,2,33.07407407407408,0.788,0.43,-7757.0,0.042,0.537,0.461,167.92592592592592,27,15.0
239,Aminé,2017,2,60.11111111111112,0.9449999999999998,0.394,-8571.0,0.4919999999999999,0.303,0.743,140.88888888888889,27,68.0
240,Andy Grammer,2017,2,137.2962962962963,0.822,0.544,-6797.0,0.033,0.562,0.861,63.7037037037037,27,71.0
241,Anne-Marie,2017,2,145.0,0.698,0.882,-3078.0,0.086,0.127,0.445,56.0,1,79.0
242,Anuel AA,2017,2,105.8148148148148,0.639,0.869,-4024.0,0.147,0.27,0.767,95.1851851851852,27,89.0
243,Ariana Grande,2017,2,100.64912280701756,0.6373157894736842,0.725561403508772,-5875.631578947368,0.1690701754385964,0.0317543859649122,0.4726491228070175,100.35087719298244,57,93.0
244,Arrhult,2017,2,169.42857142857142,0.6979999999999998,0.833,-4868.0,0.347,0.491,0.473,31.571428571428573,7,31.0
245,Axwell /\ Ingrosso,2017,2,168.13333333333333,0.654,0.859,-4321.0,0.166,0.336,0.704,32.86666666666667,15,66.0
246,Ayo & Teo,2017,2,187.0,0.804,0.886,-2512.0,0.04,0.084,0.789,14.0,1,56.0
247,BIA,2017,2,59.14814814814815,0.508,0.6870000000000002,-4361.0,0.326,0.551,0.555,141.85185185185185,27,8.0
248,BTS,2017,2,176.25,0.5665,0.8959999999999999,-3300.0,0.0805,0.004,0.5625,24.75,4,44.0
249,Bag Raiders,2017,2,144.66666666666666,0.636,0.72,-6195.0,0.043,0.089,0.425,56.333333333333336,9,56.0
250,Bahari,2017,2,190.5,0.65,0.764,-5219.0,0.094,0.368,0.704,10.5,14,51.0
251,Bebe Rexha,2017,2,85.98648648648648,0.6053108108108108,0.6827567567567567,-5770.027027027027,0.0595135135135135,0.0446351351351351,0.2919459459459459,115.01351351351352,74,81.0
252,Beyoncé,2017,2,153.33333333333334,0.422,0.7120000000000001,-5907.0,0.1,0.273,0.4709999999999999,47.66666666666666,6,87.0
253,Big Sean,2017,2,94.32835820895522,0.6626716417910448,0.6314626865671642,-6059.208507462686,0.2305820895522388,0.2942388059701492,0.3321940298507463,106.67164179104478,134,78.0
254,Bipolar Sunshine,2017,2,173.05882352941177,0.611,0.7,-5331.0,0.044,0.02,0.213,27.94117647058824,17,61.0
255,Bon Iver,2017,2,200.0,0.591,0.259,-14061.0,0.048,0.837,0.108,1.0,1,79.0
256,Bruno Mars,2017,2,61.28395061728395,0.7496666666666667,0.6456666666666666,-5150.666666666667,0.0553333333333333,0.081,0.5976666666666667,139.71604938271605,81,96.0
257,Bruno Martini,2017,2,33.07407407407408,0.788,0.43,-7757.0,0.042,0.537,0.461,167.92592592592592,27,64.0
258,Burak Yeter,2017,2,159.0,0.841,0.639,-6052.0,0.069,0.016,0.675,42.0,13,57.0
259,CMC$,2017,2,124.75,0.713,0.733,-6431.0,0.152,0.093,0.502,76.25,24,48.0
260,CNCO,2017,2,35.925925925925924,0.761,0.838,-3073.0,0.05,0.4,0.71,165.07407407407408,27,68.0
261,Cali Y El Dandee,2017,2,197.5,0.745,0.7935,-1792.475,0.0505,0.041,0.8454999999999999,3.5,2,69.0
262,Callie Herndez,2017,2,165.0,0.618,0.542,-9155.0,0.193,0.092,0.273,36.0,1,
263,Calum Scott,2017,2,172.55,0.608,0.174,-8796.0,0.033,0.851,0.193,28.45,20,77.0
264,Calvin Harris,2017,2,85.70930232558139,0.695813953488372,0.9149302325581395,-1942.7397674418603,0.0374186046511627,0.1831046511627907,0.4899651162790697,115.2906976744186,86,87.0
265,Carlos Vives,2017,2,113.85185185185183,0.736,0.964,-2147.0,0.129,0.198,0.953,87.14814814814815,27,75.0
266,Cashmere Cat,2017,2,152.0,0.4038,0.6104,-7544.6,0.2084,0.4058,0.6654,49.0,5,56.0
267,Chance the Rapper,2017,2,136.6315789473684,0.6038684210526316,0.6711052631578948,-4882.055789473684,0.1823684210526315,0.3331052631578947,0.7087368421052632,64.36842105263158,38,75.0
268,Charlie Puth,2017,2,81.4074074074074,0.728,0.563,-8053.0,0.134,0.621,0.352,119.5925925925926,27,81.0
269,Charly Black,2017,2,132.8148148148148,0.723,0.889,-4017.0,0.0939999999999999,0.067,0.701,68.18518518518519,27,63.0
270,Cheat Codes,2017,2,63.90909090909091,0.4879090909090909,0.7697272727272727,-5349.636363636364,0.1145454545454545,0.0925454545454545,0.5125454545454545,137.0909090909091,33,67.0
271,Childish Gambino,2017,2,93.8148148148148,0.745,0.356,-10425.0,0.0939999999999999,0.1719999999999999,0.607,107.1851851851852,27,81.0
272,Chino & Nacho,2017,2,150.33333333333334,0.6800000000000002,0.954,-1823.0,0.119,0.024,0.521,50.66666666666666,27,67.0
273,Chris Brown,2017,2,195.28571428571428,0.7619999999999999,0.576,-4951.0,0.083,0.056,0.316,5.714285714285714,7,88.0
274,Christi Perri,2017,2,161.0,0.421,0.407,-7445.0,0.027,0.309,0.161,40.0,2,73.0
275,Clean Bandit,2017,2,7.37037037037037,0.7199999999999999,0.763,-4068.0,0.052,0.4060000000000001,0.742,193.6296296296296,27,77.0
276,Coldplay,2017,2,145.28571428571428,0.5709714285714286,0.7835428571428571,-4298.542857142857,0.0467428571428571,0.0767428571428571,0.4113714285714285,55.71428571428572,35,92.0
277,Cosculluela,2017,2,195.66666666666663,0.7476666666666666,0.7528333333333334,-3191.491666666667,0.2103333333333333,0.0223333333333333,0.8435,5.333333333333333,6,75.0
278,DJ Khaled,2017,2,168.66666666666666,0.773,0.81,-5171.0,0.116,0.048,0.567,32.333333333333336,3,77.0
279,DJ Snake,2017,2,82.13636363636364,0.528159090909091,0.7110454545454545,-5317.5,0.052590909090909,0.055590909090909,0.1694318181818181,118.86363636363636,44,79.0
280,DNCE,2017,2,154.40740740740742,0.774,0.764,-5445.0,0.052,0.156,0.912,46.5925925925926,27,69.0
281,DVBBS,2017,2,124.75,0.713,0.733,-6431.0,0.152,0.093,0.502,76.25,24,60.0
282,Daddy Yankee,2017,2,141.98095238095237,0.7485142857142858,0.8312285714285714,-3182.057142857143,0.1424285714285714,0.0694571428571428,0.7423714285714286,59.01904761904762,105,87.0
283,Daft Punk,2017,2,10.833333333333334,0.7270000000000001,0.7064999999999999,-6487.0,0.1999999999999999,0.2955,0.5599999999999999,190.16666666666663,54,82.0
284,Dakota,2017,2,183.1304347826087,0.459,0.587,-6983.0,0.079,0.453,0.581,17.869565217391305,23,63.0
285,Danelle Sandoval,2017,2,159.0,0.841,0.639,-6052.0,0.069,0.016,0.675,42.0,13,55.0
286,Danny Ocean,2017,2,138.9090909090909,0.7439999999999999,0.8040000000000002,-6327.0,0.068,0.023,0.426,62.09090909090909,11,79.0
287,David Guetta,2017,2,36.7037037037037,0.483,0.787,-5244.0,0.102,0.112,0.58,164.2962962962963,27,90.0
288,Desiigner,2017,2,126.6470588235294,0.5912352941176471,0.7732058823529412,-4373.735294117647,0.3707647058823529,0.0463235294117647,0.2607058823529411,74.3529411764706,34,63.0
289,Don Omar,2017,2,147.74074074074073,0.761,0.8199999999999998,-4003.0,0.062,0.125,0.619,53.25925925925926,27,84.0
290,Drake,2017,2,102.76162790697674,0.7835755813953489,0.5558023255813953,-6356.031686046511,0.157656976744186,0.0521220930232558,0.4315755813953488,98.23837209302326,172,96.0
291,Dua Lipa,2017,2,69.92957746478874,0.6621408450704226,0.700056338028169,-4937.704225352113,0.079281690140845,0.0789718309859155,0.3330140845070423,131.07042253521126,71,88.0
292,Dyo,2017,2,91.51851851851852,0.803,0.569,-7392.0,0.074,0.062,0.809,109.48148148148148,27,51.0
293,Ed Sheeran,2017,2,53.42424242424242,0.6613863636363636,0.5425,-4156.1582575757575,0.0624166666666666,0.4241969696969697,0.5085,147.57575757575756,132,89.0
294,El Chacal,2017,2,81.96296296296296,0.761,0.829,-3203.0,0.068,0.167,0.8129999999999998,119.03703703703704,27,59.0
295,Ellie Goulding,2017,2,153.0,0.262,0.606,-6646.0,0.048,0.247,0.275,48.0,2,80.0
296,Emily Warren,2017,2,135.85185185185185,0.683,0.708,-6244.0,0.031,0.04,0.355,65.14814814814815,27,55.0
297,Eminem,2017,2,144.43478260869566,0.5811739130434782,0.783768115942029,-4526.289855072464,0.2980144927536232,0.2498985507246376,0.1702463768115942,56.56521739130435,69,93.0
298,Emma Stone,2017,2,158.94117647058823,0.4858235294117647,0.1476470588235294,-14573.411764705885,0.0450588235294117,0.8548823529411765,0.4038823529411764,42.05882352941177,17,58.0
299,Enrique Iglesias,2017,2,156.29032258064515,0.7114838709677419,0.8941290322580645,-3262.064516129032,0.0950967741935483,0.0824516129032258,0.8352903225806451,44.70967741935484,31,79.0
300,FRENSHIP,2017,2,135.85185185185185,0.683,0.708,-6244.0,0.031,0.04,0.355,65.14814814814815,27,53.0
301,Farruko,2017,2,169.37037037037038,0.8270000000000001,0.646,-4727.0,0.077,0.072,0.512,31.62962962962963,27,84.0
302,Fetty Wap,2017,2,130.22222222222223,0.707,0.883,-4281.0,0.06,0.071,0.541,70.77777777777777,27,71.0
303,Fifth Harmony,2017,2,114.03703703703704,0.803,0.585,-5861.0,0.0429999999999999,0.103,0.593,86.96296296296296,27,70.0
304,Flo Rida,2017,2,97.74074074074076,0.786,0.854,-4247.0,0.052,0.073,0.6870000000000002,103.25925925925924,27,81.0
305,Flume,2017,2,183.66666666666663,0.494,0.559,-5445.0,0.057,0.436,0.264,17.333333333333332,12,72.0
306,Foster The People,2017,2,198.0,0.733,0.71,-5849.0,0.029,0.145,0.965,3.0,1,74.0
307,Future,2017,2,131.94690265486724,0.7245398230088496,0.4949646017699114,-7008.633805309734,0.2035840707964601,0.1504690265486725,0.2836637168141593,69.05309734513274,113,93.0
308,G-Eazy,2017,2,137.89361702127658,0.6859148936170213,0.588404255319149,-7925.446808510638,0.3108510638297872,0.0484468085106382,0.4470212765957447,63.1063829787234,47,79.0
309,Galantis,2017,2,156.75,0.562,0.906,-2085.0,0.076,0.105,0.674,44.25,24,71.0
310,Grey,2017,2,96.46341463414636,0.6407804878048781,0.6777317073170731,-1784.8831707317072,0.1150731707317073,0.3699756097560975,0.577560975609756,104.53658536585364,41,29.0
311,Gucci Mane,2017,2,95.48148148148148,0.822,0.5185000000000001,-6836.0,0.145,0.1305,0.3495,105.51851851851852,54,78.0
312,Hailee Steinfeld,2017,2,47.7037037037037,0.636,0.633,-4.23,0.126,0.371,0.512,153.2962962962963,27,69.0
313,Halsey,2017,2,18.321428571428573,0.7408571428571429,0.5313928571428572,-5648.928571428572,0.0352857142857142,0.3993214285714285,0.6544285714285715,182.67857142857144,28,83.0
314,Hearts & Colors,2017,2,90.79166666666669,0.595,0.662,-6858.0,0.036,0.018,0.417,110.20833333333331,24,45.0
315,Hook N Sling,2017,2,156.75,0.562,0.906,-2085.0,0.076,0.105,0.674,44.25,24,50.0
316,Hozier,2017,2,180.0,0.566,0.664,-5303.0,0.046,0.634,0.437,21.0,10,86.0
317,IAmChino,2017,2,81.96296296296296,0.761,0.829,-3203.0,0.068,0.167,0.8129999999999998,119.03703703703704,27,56.0
318,Imagine Dragons,2017,2,65.86206896551724,0.7473448275862069,0.7859655172413793,-4242.206896551724,0.1029310344827586,0.0589310344827586,0.6564827586206896,135.13793103448276,29,89.0
319,Isaiah Firebrace,2017,2,69.11111111111111,0.422,0.745,-4632.0,0.038,0.2209999999999999,0.588,131.88888888888889,27,49.0
320,J Balvin,2017,2,59.14814814814815,0.508,0.6870000000000002,-4361.0,0.326,0.551,0.555,141.85185185185185,27,88.0
321,J. Cole,2017,2,148.11363636363637,0.6705227272727273,0.4596363636363636,-10252.522727272728,0.3803181818181818,0.3322954545454545,0.2899545454545454,52.88636363636363,44,86.0
322,JP Cooper,2017,2,92.0925925925926,0.6825,0.7365,-5491.0,0.043,0.2135,0.5549999999999999,108.9074074074074,54,66.0
323,James Arthur,2017,2,10.444444444444445,0.358,0.557,-7398.0,0.059,0.6949999999999998,0.494,190.55555555555557,27,82.0
324,James Bay,2017,2,164.08,0.546,0.311,-10396.0,0.029,0.818,0.246,36.92,25,72.0
325,James Blunt,2017,2,198.0,0.674,0.547,-7316.0,0.028,0.625,0.423,3.0,1,73.0
326,Jason Derulo,2017,2,136.2,0.696,0.817,-3862.0,0.109,0.075,0.782,64.8,5,79.0
327,Jax Jones,2017,2,58.44444444444444,0.876,0.669,-6054.0,0.138,0.163,0.682,142.55555555555554,27,73.0
328,Jeremih,2017,2,146.2,0.505,0.611,-5976.0,0.065,0.826,0.176,54.8,5,76.0
329,Jessica Rothe,2017,2,165.0,0.618,0.542,-9155.0,0.193,0.092,0.273,36.0,1,45.0
330,Jillian Edwards,2017,2,191.4,0.629,0.882,-5231.0,0.045,0.05,0.436,9.6,15,44.0
331,Joakim Lundell,2017,2,169.42857142857142,0.6979999999999998,0.833,-4868.0,0.347,0.491,0.473,31.571428571428573,7,38.0
332,John Legend,2017,2,110.9,0.46502,0.54364,-5314.4,0.06096,0.7114199999999999,0.53266,90.1,50,77.0
333,Jon Bellion,2017,2,32.148148148148145,0.617,0.567,-4188.0,0.083,0.058,0.505,168.85185185185185,27,67.0
334,Jos Blue,2017,2,117.76623376623375,0.6413376623376623,0.7230519480519481,-5292.519480519481,0.0523506493506493,0.2931038961038961,0.647974025974026,83.23376623376623,77,21.0
335,Journey,2017,2,199.0,0.5,0.748,-9072.0,0.036,0.127,0.514,2.0,1,76.0
336,Julia Michaels,2017,2,16.40740740740741,0.683,0.427,-6827.0,0.078,0.368,0.4259999999999999,184.59259259259255,27,74.0
337,Justin Bieber,2017,2,99.43010752688171,0.6139032258064516,0.612,-6507.290322580645,0.1694516129032258,0.3644193548387097,0.4120967741935483,101.56989247311829,93,91.0
338,Justin Hurwitz,2017,2,195.0,0.429,0.188,-16252.0,0.057,0.977,0.184,6.0,1,65.0
339,Justin Timberlake,2017,2,67.5925925925926,0.6659999999999999,0.83,-5715.0,0.075,0.012,0.7020000000000001,133.40740740740742,27,83.0
340,KALEO,2017,2,198.33333333333331,0.489,0.505,-8022.0,0.117,0.579,0.337,2.6666666666666665,3,72.0
341,KREAM,2017,2,179.55555555555554,0.675,0.937,-3525.0,0.051,0.152,0.567,21.444444444444443,9,62.0
342,KYLE,2017,2,39.2962962962963,0.746,0.653,-6745.0,0.289,0.378,0.672,161.7037037037037,27,74.0
343,Kanye West,2017,2,194.0,0.625,0.726,-7731.0,0.155,0.007,0.483,7.0,1,93.0
344,Katy Perry,2017,2,7.888888888888889,0.448,0.801,-5363.0,0.165,0.073,0.462,193.11111111111111,18,86.0
345,Kendrick Lamar,2017,2,60.68421052631579,0.7132368421052632,0.6510789473684211,-5839.421052631579,0.075078947368421,0.2827105263157894,0.4979473684210526,140.31578947368422,38,91.0
346,Khalid,2017,2,167.125,0.7360000000000001,0.449,-11462.0,0.425,0.33,0.326,33.875,24,85.0
347,Kid Ink,2017,2,168.13333333333333,0.654,0.859,-4321.0,0.166,0.336,0.704,32.86666666666667,15,68.0
348,Kodak Black,2017,2,81.6,0.497,0.489,-7724.0,0.294,0.058,0.231,119.4,10,82.0
349,Kris Kross Amsterdam,2017,2,186.33333333333331,0.51,0.6919999999999998,-5825.0,0.171,0.005,0.209,14.666666666666666,6,64.0
350,Kungs,2017,2,146.62962962962962,0.792,0.717,-4759.0,0.039,0.093,0.466,54.37037037037037,27,70.0
351,Kygo,2017,2,5.916666666666667,0.64,0.533,-6596.0,0.071,0.119,0.515,195.08333333333331,12,82.0
352,Kyla,2017,2,31.40740740740741,0.7909999999999999,0.619,-5886.0,0.053,0.008,0.371,169.59259259259258,27,71.0
353,La La Land Cast,2017,2,169.57142857142858,0.584,0.752,-6689.0,0.058,0.018,0.791,31.428571428571427,7,49.0
354,Labrinth,2017,2,78.44444444444444,0.588,0.471,-7287.0,0.058,0.592,0.209,122.55555555555556,27,78.0
355,Lady Gaga,2017,2,112.60714285714286,0.6737142857142857,0.4933214285714286,-7246.334642857143,0.04575,0.4302499999999999,0.2156428571428571,88.39285714285714,28,92.0
356,Lana Del Rey,2017,2,49.55555555555556,0.322,0.352,-10986.0,0.031,0.4549999999999999,0.266,151.44444444444446,9,92.0
357,Lauv,2017,2,118.0,0.38,0.553,-6621.0,0.065,0.421,0.384,83.0,27,77.0
358,Lil Uzi Vert,2017,2,187.72727272727272,0.843,0.359,-7417.0,0.4610000000000001,0.069,0.156,13.272727272727272,11,87.0
359,Lil Wayne,2017,2,128.2962962962963,0.502,0.786,-4378.0,0.3169999999999999,0.255,0.739,72.70370370370371,27,88.0
360,Linkin Park,2017,2,132.63636363636363,0.59,0.671,-6098.0,0.071,0.048,0.4379999999999999,68.36363636363636,11,93.0
361,Little Mix,2017,2,107.5,0.6905,0.7284999999999999,-4058.5,0.0965,0.032,0.6869999999999999,93.5,54,74.0
362,Louis Tomlinson,2017,2,19.85185185185185,0.647,0.932,-3515.0,0.082,0.004,0.374,181.14814814814812,27,68.0
363,Luis Fonsi,2017,2,4.333333333333333,0.66,0.786,-4757.0,0.17,0.209,0.846,196.66666666666663,27,75.0
364,Lukas Graham,2017,2,139.59259259259258,0.742,0.479,-5.83,0.055,0.29,0.346,61.407407407407405,27,71.0
365,Luke Christopher,2017,2,87.66666666666667,0.405,0.846,-3.57,0.195,0.095,0.6019999999999999,113.33333333333331,27,45.0
366,MAX,2017,2,195.33333333333331,0.623,0.493,-7727.0,0.034,0.063,0.594,5.666666666666667,3,24.0
367,MC Kevinho,2017,2,186.0,0.774,0.611,-2883.0,0.134,0.109,0.388,15.0,1,65.0
368,Machine Gun Kelly,2017,2,19.925925925925927,0.697,0.691,-4757.0,0.146,0.214,0.305,181.07407407407408,27,21.0
369,Major Lazer,2017,2,97.99074074074076,0.7200000000000001,0.8067500000000001,-3889.25,0.06025,0.0549999999999999,0.5499999999999999,103.00925925925924,108,77.0
370,Maluma,2017,2,182.59375,0.7404999999999999,0.6625,-6007.0,0.093,0.1235,0.61275,18.40625,32,87.0
371,Marian Hill,2017,2,160.3125,0.593,0.362,-14701.0,0.273,0.684,0.052,40.6875,16,54.0
372,Mark Morrison,2017,2,130.22222222222223,0.707,0.883,-4281.0,0.06,0.071,0.541,70.77777777777777,27,64.0
373,Maroon 5,2017,2,30.29268292682927,0.7544146341463415,0.6531463414634147,-6162.829268292683,0.0895121951219512,0.2722195121951219,0.4632926829268293,170.70731707317074,41,87.0
374,Martin Garrix,2017,2,23.574074074074076,0.5369999999999999,0.5125000000000001,-7011.5,0.0495,0.0745,0.1955,177.42592592592592,54,77.0
375,Martin Jensen,2017,2,26.925925925925927,0.744,0.836,-2396.0,0.051,0.044,0.3599999999999999,174.07407407407408,27,62.0
376,Matoma,2017,2,27.74074074074074,0.563,0.775,-6433.0,0.037,0.003,0.4579999999999999,173.25925925925927,27,63.0
377,Metro Boomin,2017,2,115.87037037037037,0.8704999999999999,0.4285,-4350.905,0.39,0.2545,0.3945,85.12962962962963,54,90.0
378,Migos,2017,2,99.82644628099172,0.8672396694214877,0.673710743801653,-4386.465289256199,0.2104380165289256,0.2460495867768594,0.4645619834710744,101.17355371900828,121,77.0
379,Mike Perry,2017,2,157.36363636363637,0.632,0.575,-6478.0,0.029,0.023,0.188,43.63636363636363,22,63.0
380,Mike Posner,2017,2,86.37037037037037,0.663,0.713,-6647.0,0.112,0.035,0.69,114.62962962962963,27,71.0
